,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
8611,1,-1.0082418204192105,2.0768565991260286,-0.5490005020320656,-0.4920141482497451,2.707583877364037,-0.05627182588396037,-0.5059227566102811,-0.15979737276556388,-0.2646498819660446,-0.2891601635375749,-0.03327789242775351,1.9824886189979052,0.03986162260987389,-0.313529135178589,-0.36665193777782323,0.9653144884604371,-0.12750528810560627,-0.06132212282528909,-0.09442183634530354,-0.27768924870051487,-1.4051105426193142
8612,1,-1.0082418204192105,-0.48149689315132027,1.8214919591122574,2.0324618784994835,2.707583877364037,-0.05616793929554482,-0.5080674834511758,-0.08603630561055808,-0.4871737682969279,-0.28839896465729603,-0.03322590170081851,0.7095771236328262,-0.03649366250425426,-0.3039785573226508,-0.36665193777782323,-0.40639725028615115,0.7023933513982046,-0.1620263717945323,-0.44477371842873353,1.900092898559527,0.413168806515756
8613,0,0.28972724062640826,-0.48149689315132027,-0.5490005020320656,-0.4920141482497451,-0.3693329718647712,-0.056060117564945805,-0.5012314795350545,-0.08424453879707616,-0.6585480668670316,-0.2879113596237628,-0.03315766387171632,0.481854424920725,-0.04118002241654021,-0.3116441527070222,-0.36665193777782323,-0.9209460269431513,0.6584711392796182,-0.1535391417355361,-0.1263074829864907,0.9297823715351816,0.7885182553249008
8614,1,-1.0082418204192105,-0.48149689315132027,1.8214919591122574,2.0324618784994835,2.707583877364037,-0.037253821716666066,-0.25326688627876304,0.06268033990844148,0.9301952162971655,-0.28848529871560247,-0.03276448399927038,-0.38816306503063636,-0.04817705519758077,-0.31704776912551363,-0.36665193777782323,-0.7502664327349756,-1.0105729212266523,0.031547759935649955,0.34027867960849034,-1.3327521747341675,-0.22275977887050724
8615,1,-0.9872730149095883,2.0768565991260286,-0.5490005020320656,-0.4920141482497451,-0.3693329718647712,0.11157755904935765,0.6273561479334175,0.009823218910724775,-0.3692670146368834,-0.28778976235854253,-0.03272874037450257,-0.8097420098258598,-0.04862040789861843,-0.3162937761368869,1.1381555254617024,0.0993665472571929,-0.735481171641824,0.006902149572026405,0.5887509064151881,0.32505976710714957,-1.4628566116668749
8616,0,1.088638730543017,-0.48149689315132027,-0.5490005020320656,-0.4920141482497451,-0.3693329718647712,-0.036823071161845945,-0.1474689026542366,-0.15442207232511812,-0.5041721207249814,-0.2871817760324412,-0.03272224153363569,-0.4558959702885947,-0.04830947054099071,-0.31378046617479793,-0.36665193777782323,-0.8933360925859464,-0.8233255958789958,-0.0041965358897378124,0.7816571803799521,-0.9249130160325487,-0.42126189122149765
8617,1,,2.0768565991260286,-0.5490005020320656,-0.4920141482497451,-0.3693329718647712,0.16020357868513735,2.9041192994169713,-0.1759829996473506,-0.2644953514894259,-0.27991025957226945,-0.03250128094416194,-0.9288584983829589,-0.04864490599346182,-0.3183044241065581,-0.36665193777782323,0.34032597437461737,0.22618410421774598,-0.11371444684332323,0.49091202988770005,-1.288190504223141,0.631882043033393
8618,1,-1.0082418204192105,-0.48149689315132027,1.8214919591122574,2.0324618784994835,-0.3693329718647712,-0.05629631964312391,-0.5061920622118184,-0.07737609934539547,-0.7217046726610817,-0.2883576215871212,-0.032692996749734755,5.170606400967324,1.3203548033419121,-0.2801021126828052,-0.36665193777782323,6.3254067448068945,-0.48581807117828285,0.11478790089888179,0.8910267526529266,-1.3033166294730985,-1.4079978460716918
8619,1,,-0.48149689315132027,1.8214919591122574,-0.4920141482497451,-0.3693329718647712,-0.0563197726689514,-0.5089857684349817,0.15385140793444663,-0.7118718984338358,-0.2326454025811528,-0.024722168426512446,0.8637278735302487,-0.03217452275210803,-0.02500115153077092,-0.36665193777782323,-0.7502664327349756,0.5868085826650837,-0.16545390701066537,-0.5600408135802617,-0.8763133615439258,0.7769690415153886
8620,1,,2.0768565991260286,-0.5490005020320656,-0.4920141482497451,-0.3693329718647712,0.0583288407046605,1.6949621796516385,-0.17517670458128373,-0.2671223695919433,-0.2862089979106791,-0.03242979369462631,-0.6917933299801047,-0.04856745432438001,-0.3194354135894982,-0.36665193777782323,0.6603502135149467,-0.8302606820029833,0.031384543972976964,-0.023422878062371512,-1.9045402587193887,-0.45374405506075055
